2,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.1,1,0.9,0.8,0.7,2.1,2.2,2.3,2.4,2.5,0.6,0.5,0.4,0.3,0.2,0.1
-72,-76.0,-77.0,-89.0,-74,-77.0,-77.0,-78.0,-70,-76.0,-74.0,-67,-84,-64.0,-82.0,-72.0,-83.0,-73,-82.0,-64.0,-64.0,-62.0,-60.0,-59.0,-49.0
-72,-77.0,-74.0,-84.0,-84,-74.0,-72.0,-82.0,-72,-72.0,-72.0,-66,-71,-69.0,-84.0,-72.0,-77.0,-80,-85.0,-65.0,-66.0,-61.0,-61.0,-57.0,-49.0
-77,-76.0,-74.0,-81.0,-75,-81.0,-72.0,-77.0,-72,-80.0,-75.0,-70,-89,-62.0,-79.0,-77.0,-82.0,-81,-103.0,-70.0,-66.0,-60.0,-62.0,-57.0,-48.0
-76,-81.0,-79.0,-90.0,-82,-81.0,-77.0,-81.0,-79,-74.0,-73.0,-66,-81,-64.0,-81.0,-72.0,-83.0,-72,-84.0,-63.0,-64.0,-62.0,-63.0,-59.0,-49.0
-72,-79.0,-78.0,-92.0,-77,-75.0,-71.0,-94.0,-70,-72.0,-71.0,-67,-70,-69.0,-81.0,-75.0,-77.0,-79,-86.0,-65.0,-67.0,-68.0,-61.0,-58.0,-48.0
-77,-77.0,-74.0,-80.0,-75,-81.0,-77.0,-82.0,-71,-81.0,-76.0,-69,-81,-62.0,-79.0,-72.0,-81.0,-84,-85.0,-70.0,-66.0,-61.0,-62.0,-57.0,-48.0
-76,-80.0,-80.0,-85.0,-83,-81.0,-71.0,-75.0,-71,-76.0,-74.0,-65,-84,-64.0,-81.0,-102.0,-75.0,-72,-95.0,-70.0,-64.0,-61.0,-62.0,-59.0,-48.0
-72,-78.0,-76.0,-85.0,-77,-78.0,-72.0,-94.0,-71,-72.0,-71.0,-66,-69,-69.0,-80.0,-75.0,-80.0,-77,-82.0,-63.0,-66.0,-68.0,-62.0,-57.0,-49.0
-76,-76.0,-74.0,-82.0,-84,-74.0,-77.0,-81.0,-77,-76.0,-75.0,-69,-81,-63.0,-80.0,-76.0,-85.0,-82,-85.0,-65.0,-66.0,-61.0,-62.0,-56.0,-49.0
-71,-82.0,-79.0,-86.0,-77,-81.0,-71.0,-75.0,-70,-71.0,-74.0,-69,-79,-64.0,-81.0,-71.0,-76.0,-72,-86.0,-69.0,-64.0,-68.0,-62.0,-59.0,-48.0
-80,-77.0,-77.0,-86.0,-74,-76.0,-72.0,-77.0,-70,-80.0,-72.0,-66,-70,-69.0,-80.0,-72.0,-81.0,-78,-95.0,-64.0,-64.0,-61.0,-63.0,-58.0,-48.0
-75,-76.0,-74.0,-78.0,-81,-76.0,-77.0,-99.0,-77,-75.0,-77.0,-66,-81,-62.0,-82.0,-78.0,-80.0,-82,-82.0,-65.0,-66.0,-61.0,-61.0,-57.0,-49.0
-72,-82.0,-80.0,-86.0,-77,-74.0,-71.0,-81.0,-71,-79.0,-74.0,-69,-85,-62.0,-81.0,-71.0,-81.0,-83,-84.0,-69.0,-66.0,-60.0,-62.0,-59.0,-48.0
-80,-77.0,-77.0,-86.0,-74,-81.0,-72.0,-75.0,-71,-74.0,-72.0,-66,-80,-63.0,-78.0,-72.0,-76.0,-72,-81.0,-63.0,-64.0,-69.0,-63.0,-57.0,-49.0
-77,-77.0,-77.0,-81.0,-81,-77.0,-77.0,-81.0,-76,-72.0,-76.0,-70,-70,-69.0,-81.0,-72.0,-80.0,-77,-87.0,-65.0,-67.0,-61.0,-60.0,-57.0,-48.0
-72,-81.0,-74.0,-84.0,-74,-73.0,-71.0,-75.0,-71,-79.0,-74.0,-65,-80,-62.0,-81.0,-73.0,-77.0,-82,-96.0,-69.0,-66.0,-62.0,-92.0,-59.0,-48.0
-71,-79.0,-79.0,-86.0,-81,-80.0,-73.0,-76.0,-70,-74.0,-72.0,-67,-81,-64.0,-79.0,-76.0,-78.0,-72,-83.0,-63.0,-65.0,-68.0,-63.0,-57.0,-49.0
-82,-78.0,-76.0,-83.0,-77,-78.0,-76.0,-81.0,-77,-72.0,-75.0,-69,-69,-68.0,-81.0,-71.0,-80.0,-78,-86.0,-64.0,-66.0,-61.0,-60.0,-59.0,-49.0
-75,-77.0,-74.0,-87.0,-74,-74.0,-71.0,-75.0,-71,-80.0,-77.0,-66,-80,-62.0,-81.0,-72.0,-78.0,-71,-92.0,-66.0,-66.0,-68.0,-62.0,-57.0,-49.0
-71,-81.0,-79.0,-86.0,-80,-79.0,-72.0,-81.0,-71,-75.0,-74.0,-66,-82,-63.0,-79.0,-76.0,-82.0,-79,-82.0,-69.0,-65.0,-60.0,-63.0,-57.0,-48.0
-77,-78.0,-76.0,-82.0,-77,-78.0,-76.0,-74.0,-77,-76.0,-72.0,-69,-70,-69.0,-81.0,-71.0,-80.0,-82,-87.0,-64.0,-64.0,-61.0,-63.0,-59.0,-48.0
-76,-76.0,-75.0,-87.0,-77,-75.0,-71.0,-96.0,-71,-72.0,-75.0,-65,-81,-63.0,-80.0,-73.0,-76.0,-72,-96.0,-65.0,-67.0,-69.0,-61.0,-57.0,-49.0
-76,-81.0,-74.0,-87.0,-75,-80.0,-72.0,-80.0,-71,-79.0,-74.0,-66,-83,-63.0,-82.0,-77.0,-79.0,-77,-83.0,-70.0,-66.0,-61.0,-62.0,-59.0,-48.0
-72,-78.0,-80.0,-88.0,-80,-78.0,-77.0,-75.0,-77,-76.0,-72.0,-69,-70,-64.0,-81.0,-71.0,-79.0,-83,-88.0,-64.0,-65.0,-62.0,-62.0,-58.0,-48.0
-77,-77.0,-75.0,-85.0,-77,-74.0,-72.0,-95.0,-71,-72.0,-77.0,-66,-84,-68.0,-81.0,-73.0,-81.0,-72,-97.0,-66.0,-66.0,-68.0,-61.0,-57.0,-49.0
-76,-76.0,-74.0,-80.0,-75,-80.0,-77.0,-96.0,-70,-72.0,-73.0,-66,-84,-62.0,-82.0,-76.0,-78.0,-78,-89.0,-69.0,-66.0,-61.0,-62.0,-58.0,-48.0
-72,-81.0,-80.0,-84.0,-81,-75.0,-72.0,-82.0,-71,-79.0,-72.0,-70,-70,-64.0,-80.0,-71.0,-77.0,-83,-84.0,-64.0,-64.0,-68.0,-61.0,-57.0,-49.0
-75,-78.0,-77.0,-82.0,-77,-80.0,-72.0,-76.0,-76,-78.0,-77.0,-66,-80,-69.0,-81.0,-73.0,-77.0,-71,-84.0,-66.0,-67.0,-61.0,-63.0,-57.0,-48.0
-71,-76.0,-78.0,-88.0,-75,-78.0,-78.0,-90.0,-71,-72.0,-74.0,-66,-80,-62.0,-82.0,-75.0,-82.0,-79,-82.0,-69.0,-65.0,-61.0,-62.0,-59.0,-48.0
-78,-81.0,-74.0,-86.0,-80,-74.0,-72.0,-82.0,-100,-80.0,-71.0,-69,-69,-63.0,-79.0,-71.0,-78.0,-72,-84.0,-64.0,-67.0,-69.0,-64.0,-57.0,-49.0
-75,-77.0,-79.0,-83.0,-77,-78.0,-72.0,-77.0,-77,-79.0,-75.0,-65,-81,-69.0,-79.0,-73.0,-77.0,-79,-95.0,-66.0,-66.0,-61.0,-63.0,-57.0,-48.0
-72,-76.0,-76.0,-87.0,-78,-78.0,-76.0,-90.0,-70,-75.0,-74.0,-67,-70,-63.0,-81.0,-72.0,-82.0,-82,-81.0,-69.0,-64.0,-61.0,-63.0,-59.0,-48.0
-75,-81.0,-74.0,-85.0,-76,-82.0,-72.0,-83.0,-70,-71.0,-72.0,-69,-80,-62.0,-82.0,-77.0,-78.0,-72,-81.0,-64.0,-66.0,-61.0,-63.0,-57.0,-48.0
-71,-77.0,-80.0,-82.0,-81,-78.0,-72.0,-75.0,-77,-81.0,-77.0,-66,-80,-63.0,-80.0,-72.0,-76.0,-79,-86.0,-63.0,-65.0,-61.0,-61.0,-57.0,-49.0
-77,-76.0,-78.0,-84.0,-78,-74.0,-76.0,-92.0,-70,-76.0,-74.0,-67,-70,-69.0,-83.0,-71.0,-80.0,-82,-82.0,-65.0,-64.0,-68.0,-62.0,-58.0,-48.0
-75,-81.0,-74.0,-82.0,-77,-82.0,-73.0,-82.0,-71,-72.0,-71.0,-66,-80,-63.0,-80.0,-77.0,-86.0,-72,-86.0,-69.0,-66.0,-61.0,-63.0,-57.0,-48.0
-71,-77.0,-79.0,-87.0,-75,-76.0,-77.0,-75.0,-76,-81.0,-77.0,-67,-70,-64.0,-80.0,-71.0,-78.0,-79,-85.0,-64.0,-66.0,-62.0,-61.0,-57.0,-49.0
-75,-77.0,-75.0,-84.0,-81,-74.0,-71.0,-82.0,-71,-75.0,-74.0,-69,-79,-68.0,-82.0,-71.0,-81.0,-85,-81.0,-66.0,-65.0,-69.0,-62.0,-59.0,-49.0
-77,-81.0,-78.0,-82.0,-77,-78.0,-72.0,-81.0,-71,-74.0,-71.0,-65,-83,-62.0,-80.0,-76.0,-87.0,-72,-87.0,-69.0,-66.0,-61.0,-63.0,-57.0,-48.0
-76,-76.0,-75.0,-90.0,-75,-80.0,-77.0,-75.0,-77,-71.0,-76.0,-66,-70,-63.0,-81.0,-72.0,-81.0,-79,-85.0,-63.0,-65.0,-61.0,-61.0,-59.0,-49.0
-72,-77.0,-74.0,-87.0,-80,-73.0,-72.0,-90.0,-70,-80.0,-74.0,-69,-80,-68.0,-82.0,-72.0,-88.0,-78,-101.0,-64.0,-65.0,-61.0,-63.0,-58.0,-48.0
-77,-81.0,-78.0,-82.0,-77,-80.0,-73.0,-84.0,-71,-75.0,-72.0,-66,-81,-63.0,-81.0,-71.0,-76.0,-83,-82.0,-66.0,-66.0,-60.0,-61.0,-58.0,-48.0
-71,-77.0,-76.0,-86.0,-74,-75.0,-78.0,-76.0,-77,-72.0,-77.0,-67,-69,-63.0,-80.0,-71.0,-83.0,-72,-84.0,-69.0,-66.0,-68.0,-61.0,-57.0,-49.0
-78,-77.0,-79.0,-84.0,-81,-78.0,-71.0,-88.0,-76,-80.0,-74.0,-69,-82,-69.0,-79.0,-76.0,-87.0,-80,-85.0,-64.0,-64.0,-61.0,-63.0,-59.0,-49.0
-75,-81.0,-77.0,-81.0,-76,-73.0,-73.0,-81.0,-71,-74.0,-71.0,-65,-81,-62.0,-80.0,-71.0,-84.0,-83,-82.0,-65.0,-67.0,-61.0,-61.0,-58.0,-48.0
-75,-78.0,-74.0,-87.0,-75,-80.0,-77.0,-75.0,-71,-73.0,-75.0,-67,-70,-64.0,-82.0,-72.0,-75.0,-73,-84.0,-69.0,-65.0,-61.0,-61.0,-57.0,-49.0
-72,-77.0,-78.0,-84.0,-81,-79.0,-71.0,-90.0,-76,-79.0,-73.0,-69,-82,-69.0,-81.0,-77.0,-84.0,-78,-95.0,-63.0,-64.0,-60.0,-63.0,-59.0,-48.0
-77,-77.0,-76.0,-81.0,-78,-74.0,-73.0,-94.0,-71,-81.0,-71.0,-66,-80,-69.0,-81.0,-77.0,-84.0,-83,-82.0,-69.0,-67.0,-68.0,-60.0,-57.0,-48.0
-75,-81.0,-75.0,-85.0,-74,-80.0,-79.0,-81.0,-70,-76.0,-77.0,-66,-70,-62.0,-82.0,-71.0,-75.0,-73,-83.0,-63.0,-65.0,-61.0,-63.0,-58.0,-49.0
-76,-78.0,-77.0,-84.0,-81,-79.0,-71.0,-75.0,-77,-72.0,-74.0,-66,-81,-64.0,-81.0,-72.0,-74.0,-84,-89.0,-66.0,-64.0,-61.0,-63.0,-57.0,-48.0
-75,-77.0,-75.0,-81.0,-77,-75.0,-71.0,-75.0,-71,-80.0,-71.0,-70,-82,-68.0,-82.0,-79.0,-78.0,-73,-81.0,-69.0,-66.0,-68.0,-60.0,-56.0,-48.0
-72,-82.0,-77.0,-89.0,-74,-80.0,-73.0,-90.0,-77,-74.0,-75.0,-66,-80,-63.0,-81.0,-72.0,-91.0,-80,-89.0,-63.0,-67.0,-68.0,-63.0,-59.0,-49.0
-74,-79.0,-76.0,-84.0,-81,-79.0,-77.0,-83.0,-71,-72.0,-73.0,-66,-70,-64.0,-82.0,-72.0,-77.0,-84,-82.0,-64.0,-65.0,-60.0,-63.0,-57.0,-49.0
-75,-77.0,-74.0,-82.0,-77,-78.0,-71.0,-76.0,-71,-79.0,-72.0,-69,-87,-68.0,-81.0,-75.0,-79.0,-72,-82.0,-66.0,-65.0,-61.0,-60.0,-58.0,-48.0
-71,-81.0,-79.0,-88.0,-75,-76.0,-73.0,-88.0,-76,-77.0,-77.0,-65,-81,-63.0,-79.0,-71.0,-79.0,-79,-86.0,-69.0,-66.0,-68.0,-62.0,-57.0,-49.0
-79,-78.0,-77.0,-85.0,-74,-80.0,-78.0,-82.0,-70,-81.0,-74.0,-66,-69,-68.0,-81.0,-73.0,-87.0,-82,-97.0,-63.0,-66.0,-61.0,-63.0,-57.0,-49.0
-75,-76.0,-74.0,-82.0,-81,-79.0,-71.0,-75.0,-71,-76.0,-71.0,-66,-81,-62.0,-81.0,-75.0,-76.0,-72,-82.0,-70.0,-66.0,-62.0,-63.0,-59.0,-48.0
-76,-77.0,-80.0,-87.0,-77,-78.0,-72.0,-88.0,-78,-73.0,-77.0,-69,-81,-63.0,-81.0,-71.0,-79.0,-79,-85.0,-66.0,-65.0,-68.0,-60.0,-58.0,-50.0
-72,-77.0,-78.0,-86.0,-75,-80.0,-72.0,-83.0,-70,-81.0,-74.0,-65,-70,-64.0,-81.0,-72.0,-90.0,-83,-98.0,-69.0,-66.0,-60.0,-62.0,-58.0,-49.0
-79,-77.0,-74.0,-86.0,-82,-75.0,-79.0,-76.0,-70,-76.0,-74.0,-66,-84,-69.0,-79.0,-76.0,-77.0,-72,-83.0,-64.0,-66.0,-62.0,-63.0,-57.0,-48.0
-72,-81.0,-80.0,-81.0,-77,-78.0,-71.0,-88.0,-79,-72.0,-72.0,-69,-80,-62.0,-81.0,-71.0,-88.0,-79,-85.0,-66.0,-66.0,-68.0,-61.0,-59.0,-48.0
-78,-78.0,-77.0,-87.0,-75,-77.0,-72.0,-90.0,-70,-72.0,-77.0,-65,-70,-63.0,-81.0,-71.0,-76.0,-72,-83.0,-69.0,-67.0,-61.0,-63.0,-58.0,-49.0
-76,-81.0,-73.0,-85.0,-81,-78.0,-76.0,-81.0,-71,-80.0,-74.0,-67,-83,-68.0,-81.0,-76.0,-83.0,-78,-86.0,-66.0,-66.0,-61.0,-63.0,-56.0,-48.0
-71,-77.0,-74.0,-81.0,-77,-77.0,-72.0,-77.0,-76,-76.0,-72.0,-69,-80,-62.0,-78.0,-71.0,-88.0,-84,-96.0,-68.0,-67.0,-69.0,-61.0,-59.0,-48.0
-80,-82.0,-79.0,-88.0,-74,-76.0,-71.0,-94.0,-71,-73.0,-77.0,-66,-70,-64.0,-82.0,-75.0,-77.0,-84,-81.0,-64.0,-65.0,-61.0,-63.0,-58.0,-49.0
-76,-78.0,-76.0,-85.0,-81,-79.0,-73.0,-83.0,-70,-80.0,-74.0,-69,-81,-69.0,-80.0,-71.0,-84.0,-72,-88.0,-66.0,-65.0,-62.0,-63.0,-57.0,-49.0
-76,-76.0,-74.0,-86.0,-75,-76.0,-77.0,-76.0,-76,-75.0,-72.0,-65,-81,-63.0,-81.0,-71.0,-87.0,-79,-95.0,-68.0,-67.0,-69.0,-61.0,-58.0,-48.0
-72,-80.0,-81.0,-85.0,-80,-76.0,-71.0,-91.0,-72,-72.0,-79.0,-66,-70,-63.0,-80.0,-77.0,-78.0,-82,-81.0,-64.0,-65.0,-61.0,-63.0,-58.0,-48.0
-77,-81.0,-76.0,-81.0,-77,-79.0,-72.0,-84.0,-70,-72.0,-76.0,-69,-81,-69.0,-81.0,-71.0,-82.0,-72,-82.0,-66.0,-65.0,-61.0,-60.0,-58.0,-49.0
-76,-77.0,-74.0,-86.0,-75,-75.0,-79.0,-76.0,-70,-80.0,-74.0,-66,-70,-62.0,-81.0,-72.0,-76.0,-78,-84.0,-69.0,-65.0,-69.0,-61.0,-57.0,-48.0
-76,-76.0,-79.0,-80.0,-81,-76.0,-71.0,-90.0,-78,-76.0,-72.0,-67,-79,-64.0,-80.0,-72.0,-84.0,-79,-94.0,-64.0,-65.0,-60.0,-61.0,-57.0,-49.0
-71,-81.0,-78.0,-88.0,-77,-78.0,-73.0,-82.0,-71,-72.0,-77.0,-69,-81,-64.0,-81.0,-76.0,-79.0,-73,-82.0,-66.0,-65.0,-69.0,-63.0,-59.0,-48.0
-77,-77.0,-77.0,-86.0,-74,-78.0,-71.0,-75.0,-70,-79.0,-73.0,-66,-70,-68.0,-80.0,-72.0,-81.0,-78,-84.0,-69.0,-65.0,-60.0,-60.0,-57.0,-48.0
-71,-78.0,-74.0,-80.0,-81,-75.0,-73.0,-82.0,-78,-72.0,-72.0,-66,-79,-62.0,-81.0,-72.0,-83.0,-82,-82.0,-64.0,-66.0,-60.0,-61.0,-58.0,-49.0
-72,-76.0,-79.0,-89.0,-80,-74.0,-79.0,-75.0,-71,-80.0,-76.0,-69,-80,-64.0,-80.0,-76.0,-76.0,-72,-84.0,-66.0,-66.0,-69.0,-63.0,-59.0,-49.0
-77,-81.0,-77.0,-86.0,-77,-78.0,-72.0,-92.0,-70,-76.0,-74.0,-66,-70,-69.0,-80.0,-76.0,-80.0,-77,-93.0,-68.0,-65.0,-60.0,-61.0,-57.0,-48.0
-75,-79.0,-74.0,-81.0,-74,-75.0,-73.0,-82.0,-76,-72.0,-72.0,-66,-79,-69.0,-80.0,-72.0,-82.0,-84,-82.0,-64.0,-67.0,-61.0,-61.0,-57.0,-49.0
-72,-77.0,-79.0,-86.0,-82,-73.0,-73.0,-75.0,-70,-72.0,-75.0,-69,-80,-62.0,-79.0,-72.0,-88.0,-73,-85.0,-66.0,-66.0,-61.0,-63.0,-57.0,-49.0
-78,-81.0,-74.0,-85.0,-76,-80.0,-78.0,-93.0,-71,-80.0,-73.0,-65,-70,-64.0,-81.0,-76.0,-77.0,-79,-91.0,-69.0,-65.0,-68.0,-60.0,-56.0,-48.0
-77,-79.0,-79.0,-82.0,-73,-75.0,-71.0,-96.0,-78,-74.0,-72.0,-66,-82,-69.0,-80.0,-71.0,-82.0,-83,-82.0,-63.0,-66.0,-61.0,-61.0,-59.0,-49.0
-76,-81.0,-75.0,-88.0,-80,-74.0,-73.0,-82.0,-71,-73.0,-76.0,-67,-82,-68.0,-79.0,-72.0,-90.0,-73,-97.0,-65.0,-65.0,-63.0,-63.0,-58.0,-49.0
-73,-78.0,-75.0,-86.0,-77,-80.0,-78.0,-76.0,-70,-80.0,-73.0,-70,-70,-62.0,-80.0,-72.0,-78.0,-72,-83.0,-69.0,-67.0,-69.0,-60.0,-57.0,-48.0
-76,-77.0,-80.0,-81.0,-75,-76.0,-71.0,-96.0,-76,-80.0,-72.0,-65,-70,-64.0,-78.0,-76.0,-87.0,-79,-85.0,-63.0,-65.0,-68.0,-63.0,-57.0,-49.0
-76,-81.0,-75.0,-87.0,-81,-74.0,-72.0,-82.0,-71,-76.0,-77.0,-66,-79,-68.0,-82.0,-71.0,-78.0,-81,-96.0,-65.0,-65.0,-61.0,-63.0,-59.0,-49.0
-73,-77.0,-75.0,-86.0,-80,-76.0,-78.0,-75.0,-70,-71.0,-74.0,-69,-80,-63.0,-98.0,-71.0,-88.0,-72,-82.0,-69.0,-65.0,-61.0,-61.0,-58.0,-48.0
-76,-76.0,-74.0,-82.0,-78,-74.0,-71.0,-83.0,-75,-80.0,-72.0,-65,-70,-64.0,-80.0,-77.0,-84.0,-78,-85.0,-63.0,-67.0,-68.0,-62.0,-57.0,-48.0
-73,-82.0,-80.0,-88.0,-75,-80.0,-73.0,-76.0,-71,-76.0,-72.0,-66,-80,-68.0,-78.0,-71.0,-76.0,-82,-96.0,-66.0,-67.0,-61.0,-63.0,-59.0,-49.0
-78,-78.0,-75.0,-81.0,-82,-76.0,-79.0,-97.0,-71,-72.0,-76.0,-70,-80,-62.0,-81.0,-76.0,-89.0,-82,-83.0,-68.0,-65.0,-69.0,-61.0,-57.0,-49.0
-75,-77.0,-75.0,-87.0,-76,-74.0,-72.0,-81.0,-78,-79.0,-73.0,-65,-83,-63.0,-79.0,-72.0,-83.0,-73,-86.0,-64.0,-65.0,-61.0,-61.0,-57.0,-49.0
-73,-80.0,-78.0,-86.0,-75,-78.0,-73.0,-76.0,-70,-76.0,-72.0,-66,-70,-69.0,-80.0,-72.0,-78.0,-79,-95.0,-66.0,-67.0,-61.0,-61.0,-59.0,-48.0
-78,-77.0,-75.0,-81.0,-81,-77.0,-79.0,-77.0,-79,-81.0,-76.0,-69,-80,-62.0,-81.0,-71.0,-77.0,-81,-83.0,-69.0,-65.0,-69.0,-63.0,-57.0,-49.0
-75,-76.0,-75.0,-88.0,-77,-78.0,-72.0,-91.0,-71,-77.0,-73.0,-65,-80,-63.0,-79.0,-72.0,-85.0,-72,-86.0,-63.0,-65.0,-61.0,-61.0,-59.0,-48.0
-76,-81.0,-80.0,-80.0,-76,-79.0,-72.0,-81.0,-70,-72.0,-72.0,-66,-70,-62.0,-79.0,-76.0,-82.0,-79,-94.0,-65.0,-64.0,-68.0,-61.0,-56.0,-49.0
-72,-78.0,-74.0,-88.0,-81,-74.0,-77.0,-75.0,-79,-80.0,-72.0,-69,-82,-63.0,-81.0,-71.0,-76.0,-83,-82.0,-69.0,-67.0,-60.0,-63.0,-57.0,-49.0
-77,-77.0,-82.0,-87.0,-76,-81.0,-71.0,-92.0,-77,-74.0,-77.0,-65,-83,-69.0,-80.0,-71.0,-80.0,-82,-84.0,-63.0,-66.0,-61.0,-60.0,-59.0,-48.0
-76,-81.0,-76.0,-86.0,-79,-77.0,-73.0,-99.0,-71,-72.0,-74.0,-66,-70,-62.0,-78.0,-76.0,-83.0,-73,-95.0,-66.0,-65.0,-68.0,-64.0,-58.0,-49.0
-75,-77.0,-74.0,-87.0,-77,-78.0,-77.0,-82.0,-71,-80.0,-72.0,-66,-80,-63.0,-81.0,-77.0,-76.0,-79,-83.0,-68.0,-66.0,-61.0,-63.0,-78.0,-49.0
-73,-76.0,-80.0,-80.0,-75,-75.0,-72.0,-75.0,-77,-80.0,-75.0,-70,-80,-62.0,-80.0,-72.0,-80.0,-82,-89.0,-63.0,-66.0,-62.0,-61.0,-57.0,-48.0
-79,-82.0,-76.0,-88.0,-81,-79.0,-72.0,-97.0,-71,-76.0,-73.0,-65,-70,-64.0,-78.0,-71.0,-86.0,-72,-98.0,-66.0,-66.0,-68.0,-63.0,-60.0,-49.0
-75,-77.0,-73.0,-87.0,-78,-76.0,-73.0,-80.0,-71,-72.0,-71.0,-66,-80,-69.0,-81.0,-76.0,-85.0,-80,-82.0,-68.0,-65.0,-60.0,-61.0,-57.0,-49.0
-73,-77.0,-80.0,-80.0,-75,-73.0,-79.0,-75.0,-77,-80.0,-77.0,-69,-81,-62.0,-80.0,-71.0,-85.0,-83,-85.0,-63.0,-66.0,-61.0,-62.0,-58.0,-48.0
-79,-81.0,-77.0,-86.0,-75,-79.0,-71.0,-94.0,-71,-75.0,-75.0,-66,-70,-64.0,-79.0,-77.0,-76.0,-73,-95.0,-66.0,-65.0,-68.0,-63.0,-56.0,-49.0
-75,-78.0,-73.0,-87.0,-81,-76.0,-76.0,-81.0,-77,-71.0,-72.0,-69,-79,-69.0,-80.0,-71.0,-84.0,-79,-82.0,-69.0,-66.0,-61.0,-61.0,-58.0,-48.0
-73,-78.0,-80.0,-81.0,-77,-73.0,-80.0,-76.0,-71,-72.0,-75.0,-65,-82,-62.0,-81.0,-72.0,-84.0,-83,-86.0,-63.0,-66.0,-61.0,-62.0,-58.0,-49.0
-78,-78.0,-74.0,-85.0,-75,-77.0,-71.0,-77.0,-71,-80.0,-74.0,-66,-70,-63.0,-80.0,-77.0,-85.0,-73,-82.0,-66.0,-65.0,-62.0,-63.0,-57.0,-48.0
-75,-81.0,-80.0,-87.0,-81,-73.0,-74.0,-95.0,-78,-75.0,-71.0,-70,-80,-68.0,-79.0,-75.0,-84.0,-79,-86.0,-68.0,-66.0,-60.0,-61.0,-58.0,-49.0
-72,-77.0,-77.0,-86.0,-77,-79.0,-73.0,-75.0,-77,-72.0,-73.0,-65,-80,-62.0,-82.0,-71.0,-76.0,-83,-91.0,-64.0,-66.0,-68.0,-63.0,-57.0,-48.0
-81,-78.0,-74.0,-79.0,-81,-79.0,-79.0,-80.0,-71,-78.0,-76.0,-66,-70,-63.0,-79.0,-72.0,-87.0,-83,-83.0,-66.0,-66.0,-69.0,-61.0,-57.0,-48.0
-73,-81.0,-80.0,-85.0,-78,-74.0,-71.0,-77.0,-70,-74.0,-74.0,-69,-81,-68.0,-80.0,-76.0,-86.0,-72,-87.0,-69.0,-65.0,-61.0,-62.0,-60.0,-49.0
-80,-78.0,-75.0,-88.0,-75,-78.0,-73.0,-95.0,-76,-72.0,-72.0,-66,-81,-62.0,-78.0,-72.0,-85.0,-79,-95.0,-64.0,-66.0,-68.0,-64.0,-58.0,-49.0
-72,-76.0,-80.0,-80.0,-81,-77.0,-73.0,-81.0,-71,-79.0,-77.0,-66,-70,-62.0,-84.0,-71.0,-92.0,-83,-83.0,-66.0,-66.0,-60.0,-61.0,-57.0,-48.0
-77,-81.0,-75.0,-88.0,-77,-74.0,-79.0,-75.0,-71,-76.0,-73.0,-70,-80,-64.0,-81.0,-76.0,-78.0,-73,-89.0,-68.0,-65.0,-61.0,-61.0,-58.0,-49.0
-72,-77.0,-75.0,-86.0,-77,-80.0,-71.0,-76.0,-78,-72.0,-72.0,-66,-83,-69.0,-79.0,-71.0,-85.0,-80,-96.0,-63.0,-65.0,-61.0,-63.0,-57.0,-48.0
-80,-78.0,-79.0,-87.0,-74,-77.0,-72.0,-80.0,-71,-80.0,-76.0,-66,-70,-62.0,-82.0,-77.0,-90.0,-82,-83.0,-63.0,-65.0,-68.0,-61.0,-59.0,-48.0
-76,-81.0,-76.0,-82.0,-80,-75.0,-79.0,-76.0,-77,-75.0,-73.0,-70,-70,-63.0,-81.0,-72.0,-80.0,-79,-87.0,-66.0,-65.0,-61.0,-64.0,-58.0,-49.0
-72,-82.0,-74.0,-85.0,-78,-80.0,-71.0,-99.0,-71,-72.0,-71.0,-65,-79,-69.0,-79.0,-71.0,-86.0,-82,-90.0,-69.0,-67.0,-62.0,-61.0,-57.0,-48.0
-81,-77.0,-74.0,-87.0,-75,-77.0,-72.0,-80.0,-71,-80.0,-76.0,-82,-80,-62.0,-82.0,-77.0,-87.0,-73,-84.0,-63.0,-65.0,-69.0,-61.0,-59.0,-49.0
-75,-80.0,-80.0,-80.0,-80,-74.0,-79.0,-78.0,-80,-75.0,-74.0,-69,-70,-63.0,-81.0,-71.0,-79.0,-79,-86.0,-66.0,-65.0,-61.0,-64.0,-58.0,-48.0
-73,-82.0,-76.0,-85.0,-77,-79.0,-72.0,-77.0,-70,-72.0,-72.0,-65,-80,-69.0,-79.0,-76.0,-83.0,-83,-90.0,-68.0,-66.0,-61.0,-61.0,-56.0,-49.0
-75,-77.0,-74.0,-79.0,-74,-80.0,-71.0,-95.0,-71,-80.0,-76.0,-66,-82,-68.0,-82.0,-72.0,-90.0,-72,-82.0,-64.0,-66.0,-69.0,-61.0,-59.0,-48.0
-72,-77.0,-79.0,-86.0,-82,-73.0,-78.0,-81.0,-71,-76.0,-73.0,-70,-69,-62.0,-80.0,-77.0,-92.0,-81,-87.0,-66.0,-65.0,-61.0,-64.0,-57.0,-49.0
-79,-81.0,-75.0,-87.0,-74,-79.0,-77.0,-77.0,-77,-72.0,-72.0,-66,-80,-64.0,-82.0,-71.0,-79.0,-73,-85.0,-68.0,-66.0,-61.0,-63.0,-57.0,-48.0
-75,-77.0,-74.0,-80.0,-78,-81.0,-71.0,-81.0,-70,-72.0,-77.0,-70,-80,-69.0,-80.0,-72.0,-83.0,-79,-93.0,-69.0,-66.0,-69.0,-61.0,-59.0,-48.0
